CRN,Course,WadeGPA,WadeInstrLast,WadeInstrFirst,ICESRating,ICESTA,Gender,Salary,Subject,GrayInstrFirst,Instructors
78311,221,3.8,kim,g,EXCELLENT,True,NONE,,GGIS,,"M,Gadri;G,Kim;"
77356,280,NONE,,,NONE,,NONE,,GGIS,,"J,Lee;"
77357,280,NONE,,,EXCELLENT,True,NONE,,GGIS,,"J,Lee;S,Shin;"
77358,280,NONE,,,EXCELLENT,True,NONE,,GGIS,,"J,Lee;S,Shin;"
77313,370,NONE,,,NONE,,NONE,,GGIS,,"T,Cole;"
79453,379,3.23,minn,m,NONE,,NONE,,GGIS,,"M,Minn;"
77391,380,3.21,minn,m,NONE,,NONE,,GGIS,,"M,Minn;"
79411,384,NONE,,,NONE,,NONE,,GGIS,,"M,Kolak;C,Salas;"
76873,390,NONE,,,NONE,,NONE,,GGIS,,
76874,391,NONE,,,NONE,,NONE,,GGIS,,
77142,392,NONE,,,NONE,,NONE,,GGIS,,
77078,403,NONE,,,NONE,,NONE,,GGIS,,"U,Umar;"
76855,403,NONE,,,NONE,,NONE,,GGIS,,"U,Umar;"
77081,407,NONE,,,NONE,,NONE,,GGIS,,"A,Padmanabhan;"
76857,407,3.91,padmanabhan,a,NONE,,NONE,,GGIS,,"A,Padmanabhan;"
79373,408,NONE,,,NONE,,NONE,,GGIS,,"B,Rhoads;"
77071,410,NONE,,,NONE,,NONE,,GGIS,,"C,Brown;"
76858,412,NONE,,,EXCELLENT,False,NONE,,GGIS,,"J,Cidell;"
76859,471,NONE,,,NONE,,NONE,,GGIS,,"B,Rhoads;"
76860,473,3.46,portelli,r,EXCELLENT,False,NONE,,GGIS,,"R,Portelli;"
76861,477,3.69,guo,t,NONE,,NONE,,GGIS,,"T,Guo;"
79372,479,NONE,,,NONE,,NONE,,GGIS,,"M,Minn;"
77080,480,NONE,,,EXCELLENT,False,NONE,,GGIS,,"U,Umar;"
77389,480,NONE,,,EXCELLENT,False,NONE,,GGIS,,"U,Umar;"
79412,496,3.69,zaragocin,s,EXCELLENT,False,NONE,,GGIS,,"S,Zaragocin;"
79420,496,NONE,,,EXCELLENT,False,NONE,,GGIS,,"S,Zaragocin;"
77082,507,NONE,,,NONE,,NONE,,GGIS,,"U,Umar;"
78168,507,NONE,,,NONE,,NONE,,GGIS,,"U,Umar;"
77085,527,NONE,,,NONE,,NONE,,GGIS,,"R,Portelli;"
76864,527,3.59,portelli,r,NONE,,NONE,,GGIS,,"R,Portelli;"
77205,560,NONE,,,NONE,,NONE,,GGIS,,"C,Varga;"
77435,587,NONE,,,EXCELLENT,False,NONE,,GGIS,,"S,Butcher;"
76945,590,NONE,,,NONE,,NONE,,GGIS,,
76946,593,NONE,,,NONE,,NONE,,GGIS,,"S,Butcher;"
76900,598,NONE,,,NONE,,NONE,,GGIS,,
76899,599,NONE,,,NONE,,NONE,,GGIS,,
54575,100,3.86,kuras,e,NONE,,NONE,,GLBL,,"E,Kuras;"
54577,100,3.78,wedig,t,EXCELLENT,False,NONE,,GLBL,,"T,Wedig;"
54856,100,3.67,schrag,d,OUTSTANDING,False,NONE,,GLBL,,"D,Schrag;"
60712,100,3.58,yoo,j,NONE,,NONE,,GLBL,,"J,Yoo;"
61401,100,NONE,,,OUTSTANDING,False,NONE,,GLBL,,"C,Fogelman;"
54580,100,3.52,fogelman,c,OUTSTANDING,False,NONE,,GLBL,,"C,Fogelman;"
41060,118,NONE,,,NONE,,NONE,,GLBL,,"T,Johnson;Y,Li;"
77498,130,3.66,bonatti,v,EXCELLENT,False,NONE,,GLBL,,"V,Bonatti;"
65741,199,NONE,,,NONE,,NONE,,GLBL,,"D,Chih;"
63428,199,NONE,,,NONE,,NONE,,GLBL,,"V,Bonatti;"
63674,199,NONE,,,NONE,,NONE,,GLBL,,"C,Alvarez;"
65743,199,NONE,,,NONE,,NONE,,GLBL,,"M,Darawsha;"
72555,201,NONE,,,OUTSTANDING,False,NONE,,GLBL,,"J,Stubbins;"
48085,201,NONE,,,OUTSTANDING,False,NONE,,GLBL,,"J,Stubbins;"
41080,201,NONE,,,NONE,,NONE,,GLBL,,"R,Uddin;"
49710,201,NONE,,,NONE,,NONE,,GLBL,,
60293,220,NONE,,,OUTSTANDING,False,NONE,,GLBL,,"D,Schrag;"
66496,221,NONE,,,NONE,,NONE,,GLBL,,"M,Gadri;"
66497,221,NONE,,,NONE,,NONE,,GLBL,,"M,Gadri;"
66498,221,NONE,,,NONE,,NONE,,GLBL,,"M,Gadri;"
66495,221,NONE,,,EXCELLENT,True,NONE,,GLBL,,"M,Gadri;G,Kim;"
63888,225,NONE,,,NONE,,NONE,,GLBL,,"C,Alvarez;"
63656,240,3.8,bonatti,v,NONE,,NONE,,GLBL,,"V,Bonatti;"
45260,283,NONE,,,EXCELLENT,True,NONE,,GLBL,,"P,Un;"
45261,283,NONE,,,EXCELLENT,True,NONE,,GLBL,,"P,Un;"
45262,283,NONE,,,EXCELLENT,True,NONE,,GLBL,,"P,Un;"
45259,283,NONE,,,NONE,,NONE,,GLBL,,"D,Casler;"
54535,296,NONE,,,NONE,,NONE,,GLBL,,"J,Yoo;"
61853,296,NONE,,,NONE,,NONE,,GLBL,,"V,Bonatti;"
65017,350,NONE,,,OUTSTANDING,False,NONE,,GLBL,,"C,Fogelman;"
51871,356,NONE,,,EXCELLENT,True,NONE,,GLBL,,"S,Huh;"
40866,481,NONE,,,OUTSTANDING,False,NONE,,GLBL,,"W,Roy;"
69300,481,NONE,,,OUTSTANDING,False,NONE,,GLBL,,"W,Roy;"
54276,494,NONE,,,NONE,,NONE,,GLBL,,"D,Schrag;"
70675,499,NONE,,,NONE,,NONE,,GLBL,,"S,Witt;"
72646,499,NONE,,,NONE,,NONE,,GLBL,,"S,Witt;"
73923,499,NONE,,,NONE,,NONE,,GLBL,,"T,Wedig;"
73924,499,NONE,,,NONE,,NONE,,GLBL,,"V,Bonatti;"
72151,499,NONE,,,NONE,,NONE,,GLBL,,"V,Bonatti;"
69246,500,NONE,,,EXCELLENT,False,NONE,,GLBL,,"D,Tonini;"
10300,199,NONE,,,NONE,,NONE,,GMC,,
37594,101,NONE,,,OUTSTANDING,True,NONE,,GRK,,"K,Sanders;"
10302,199,NONE,,,NONE,,NONE,,GRK,,
58967,201,NONE,,,NONE,,NONE,,GRK,,"D,Leon Ruiz;"
75015,401,NONE,,,NONE,,NONE,,GRK,,"D,Leon Ruiz;"
30476,401,NONE,,,NONE,,NONE,,GRK,,"D,Leon Ruiz;"
10306,492,NONE,,,NONE,,NONE,,GRK,,
10313,493,NONE,,,NONE,,NONE,,GRK,,
30481,520,NONE,,,NONE,,NONE,,GRK,,"K,Sanders;"
10316,599,NONE,,,NONE,,NONE,,GRK,,
61152,199,NONE,,,NONE,,NONE,,GRKM,,
70931,201,NONE,,,OUTSTANDING,True,NONE,,GRKM,,"M,Hadjipolycarpou;E,Mylli;"
70930,403,NONE,,,NONE,,NONE,,GRKM,,"M,Hadjipolycarpou;"
62709,453,NONE,,,NONE,,NONE,,GRKM,,"D,Butler;"
78676,493,NONE,,,NONE,,NONE,,GRKM,,"M,Hadjipolycarpou;"
52398,101,3.49,ellis,m,OUTSTANDING,True,NONE,,GS,,"M,Ellis;"
52400,101,2.99,ellis,m,OUTSTANDING,True,NONE,,GS,,"M,Ellis;"
52401,101,3.43,williams,n,OUTSTANDING,True,NONE,,GS,,"N,Williams;"
52402,101,3.23,williams,n,OUTSTANDING,True,NONE,,GS,,"N,Williams;"
52793,101,3.91,smothers,s,EXCELLENT,False,NONE,,GS,,"S,Smothers;"
63651,101,3.52,singleton,j,EXCELLENT,True,NONE,,GS,,"J,Singleton;"
52372,101,3.85,faulkner,a,NONE,,NONE,,GS,,"A,Faulkner;"
52397,101,3.82,stengel,l,EXCELLENT,False,NONE,,GS,,"L,Stengel;"
52375,101,3.67,lipscomb,d,OUTSTANDING,True,NONE,,GS,,"D,Lipscomb;"
52365,101,3.69,gutwein,c,EXCELLENT,False,NONE,,GS,,"C,Gutwein;"
52373,101,3.71,shattuck,d,OUTSTANDING,False,NONE,,GS,,"D,Shattuck;"
52362,101,3.71,shattuck,d,OUTSTANDING,False,NONE,,GS,,"D,Shattuck;"
52385,101,3.73,verhelst,c,EXCELLENT,False,NONE,,GS,,"C,Verhelst;"
52386,101,3.76,verhelst,c,EXCELLENT,False,NONE,,GS,,"C,Verhelst;"
52382,101,3.52,lipscomb,d,OUTSTANDING,True,NONE,,GS,,"D,Lipscomb;"
52360,101,3.89,gutwein,c,EXCELLENT,False,NONE,,GS,,"C,Gutwein;"
52389,101,3.74,pritchard,w,EXCELLENT,False,NONE,,GS,,"B,Pritchard;"
52396,101,3.75,stengel,l,EXCELLENT,False,NONE,,GS,,"L,Stengel;"
52361,101,3.59,puente,s,NONE,,NONE,,GS,,"S,Puente;"
52367,101,3.63,pritchard,w,EXCELLENT,False,NONE,,GS,,"B,Pritchard;"
52392,101,3.65,puente,s,NONE,,NONE,,GS,,"S,Puente;"
52369,101,3.85,gay,l,EXCELLENT,False,NONE,,GS,,"L,Gay;"
52381,101,3.27,singleton,j,EXCELLENT,True,NONE,,GS,,"J,Singleton;"
52390,101,3.64,kirby,e,EXCELLENT,False,NONE,,GS,,"E,Kirby;"
52394,101,3.74,gay,l,EXCELLENT,False,NONE,,GS,,"L,Gay;"
52363,101,3.68,kirby,e,EXCELLENT,False,NONE,,GS,,"E,Kirby;"
52359,101,3.48,faulkner,a,NONE,,NONE,,GS,,"A,Faulkner;"
52388,101,NONE,,,EXCELLENT,False,NONE,,GS,,"S,Smothers;"
55433,299,NONE,,,NONE,,NONE,,GS,,
77118,101,NONE,,,NONE,,NONE,,GSD,,"O,Durmaz;K,Starks;"
77119,101,NONE,,,NONE,,NONE,,GSD,,"O,Durmaz;K,Starks;"
77120,101,NONE,,,EXCELLENT,True,NONE,,GSD,,"A,Dixon;K,Starks;"
77121,101,NONE,,,EXCELLENT,True,NONE,,GSD,,"A,Dixon;K,Starks;"
77117,101,3.68,starks,k,NONE,,NONE,,GSD,,"K,Starks;"
77162,102,NONE,,,NONE,,NONE,,GSD,,"J,Bregermann;E,Cox;"
77163,102,NONE,,,NONE,,NONE,,GSD,,"J,Bregermann;P,Rangamudri;"
77164,102,NONE,,,NONE,,NONE,,GSD,,"J,Bregermann;E,Cox;"
77161,102,3.96,bregermann,j,NONE,,NONE,,GSD,,"J,Bregermann;"
78561,190,NONE,,,NONE,,NONE,,GSD,,"K,Starks;"
77859,390,NONE,,,NONE,,NONE,,GSD,,"J,Velazquez;"
78560,390,NONE,,,NONE,,NONE,,GSD,,"J,Velazquez;"
78029,390,NONE,,,NONE,,NONE,,GSD,,"D,Baird;"
78600,390,NONE,,,OUTSTANDING,True,NONE,,GSD,,"D,Hopping;"
78614,390,NONE,,,NONE,,NONE,,GSD,,"J,Velazquez;"
78069,390,NONE,,,EXCELLENT,False,NONE,,GSD,,"M,Curtin;"
78012,390,NONE,,,NONE,,NONE,,GSD,,"J,Velazquez;"
78601,390,NONE,,,NONE,,NONE,,GSD,,"D,Baird;"
79792,390,3.81,clark,m,NONE,,NONE,,GSD,,"M,Clark;"
79791,390,NONE,,,NONE,,NONE,,GSD,,"J,Bregermann;"
79793,390,NONE,,,NONE,,NONE,,GSD,,"A,Song;K,Starks;"
80148,399,NONE,,,NONE,,NONE,,GSD,,"D,Cermak;"
77122,403,3.75,cermak,d,NONE,,NONE,,GSD,,"D,Cermak;"
77657,409,NONE,,,NONE,,NONE,,GSD,,"J,Pintar;"
77656,409,NONE,,,NONE,,NONE,,GSD,,"J,Pintar;"
79995,490,NONE,,,NONE,,NONE,,GSD,,"A,Schultz;"
79945,490,NONE,,,NONE,,NONE,,GSD,,"L,Shackelford;"
77206,500,NONE,,,NONE,,NONE,,GSD,,"K,Starks;"
78530,503,NONE,,,NONE,,NONE,,GSD,,"K,Starks;"
78841,597,NONE,,,NONE,,NONE,,GSD,,
55561,100,3.52,,,EXCELLENT,True,NONE,,GWS,,"M,Khan;A,Rijo Sanchez;"
55562,100,3.45,rijo sanchez,a,EXCELLENT,True,NONE,,GWS,,"M,Khan;A,Rijo Sanchez;"
55564,100,3.25,gonzalez,a,EXCELLENT,True,NONE,,GWS,,"A,Gonzalez;M,Khan;"
55565,100,3.17,gonzalez,a,EXCELLENT,True,NONE,,GWS,,"A,Gonzalez;M,Khan;"
55560,100,NONE,,,NONE,,NONE,,GWS,,"M,Khan;"
57507,201,3.71,smith,b,NONE,,NONE,,GWS,,"B,Smith;"
78679,204,NONE,,,NONE,,NONE,,GWS,,"K,Starks;"
52166,218,NONE,,,NONE,,NONE,,GWS,,"M,Enslin;"
55949,270,NONE,,,EXCELLENT,False,NONE,,GWS,,"C,Niekerk;"
43101,272,NONE,,,NONE,,NONE,,GWS,,"E,Cohen;"
39526,280,NONE,,,NONE,,NONE,,GWS,,"A,Johnson;"
66831,305,NONE,,,NONE,,NONE,,GWS,,"D,Siglos;"
79542,317,NONE,,,EXCELLENT,False,NONE,,GWS,,"M,Khan;"
38499,340,NONE,,,OUTSTANDING,False,NONE,,GWS,,"M,Rivas-Koehl;"
47811,356,NONE,,,EXCELLENT,False,NONE,,GWS,,"C,Cole;"
42909,370,3.67,henningsen,k,OUTSTANDING,True,NONE,,GWS,,"K,Henningsen;"
66776,376,NONE,,,NONE,,NONE,,GWS,,"W,Horsfall;"
61294,378,3.97,turner,r,OUTSTANDING,True,NONE,,GWS,,"R,Turner;"
77115,395,NONE,,,NONE,,NONE,,GWS,,"S,Somerville;"
35435,409,NONE,,,EXCELLENT,False,NONE,,GWS,,"J,Bensken;"
47939,417,NONE,,,NONE,,NONE,,GWS,,"M,Enslin;"
35470,418,NONE,,,NONE,,NONE,,GWS,,"L,Fay;"
35720,418,NONE,,,NONE,,NONE,,GWS,,"L,Fay;"
41095,432,NONE,,,NONE,,NONE,,GWS,,"G,Giorgio;"
41096,432,NONE,,,NONE,,NONE,,GWS,,"G,Giorgio;"
73679,442,NONE,,,NONE,,NONE,,GWS,,"M,Haugen;"
59078,442,NONE,,,NONE,,NONE,,GWS,,"M,Haugen;"
73656,442,NONE,,,NONE,,NONE,,GWS,,"M,Haugen;"
59079,442,NONE,,,NONE,,NONE,,GWS,,"M,Haugen;"
55882,459,NONE,,,NONE,,NONE,,GWS,,"C,Nadeau;"
55854,459,NONE,,,NONE,,NONE,,GWS,,"C,Nadeau;"
61104,478,NONE,,,NONE,,NONE,,GWS,,"C,Nadeau;"
61103,478,NONE,,,NONE,,NONE,,GWS,,"C,Nadeau;"
10361,490,NONE,,,NONE,,NONE,,GWS,,
54012,498,NONE,,,OUTSTANDING,False,NONE,,GWS,,"T,Beauchamp;"
30426,550,NONE,,,NONE,,NONE,,GWS,,"M,Nguyen;"
79545,580,NONE,,,EXCELLENT,False,NONE,,GWS,,"D,Vergara Bracamontes;"
69085,590,NONE,,,NONE,,NONE,,GWS,,"G,Moussawi;"
48057,590,NONE,,,NONE,,NONE,,GWS,,"K,Clancy;"
76872,101,3.91,mitchell,e,OUTSTANDING,False,NONE,,HDFS,,"E,Mitchell;"
67230,101,3.67,anderson,b,OUTSTANDING,True,NONE,,HDFS,,"B,Anderson;"
79937,102,NONE,,,NONE,,NONE,,HDFS,,"J,Kramer;"
37602,105,NONE,,,EXCELLENT,False,NONE,,HDFS,,"A,Billington;M,Garcia;"
37608,105,NONE,,,EXCELLENT,True,NONE,,HDFS,,"A,Billington;J,Zhang;"
37610,105,NONE,,,EXCELLENT,True,NONE,,HDFS,,"A,Billington;J,Zhang;"
37613,105,NONE,,,EXCELLENT,True,NONE,,HDFS,,"A,Billington;F,Zhang;"
37614,105,NONE,,,EXCELLENT,False,NONE,,HDFS,,"A,Alicea;A,Billington;"
37615,105,NONE,,,EXCELLENT,False,NONE,,HDFS,,"T,Adeniba;A,Billington;"
37616,105,NONE,,,EXCELLENT,False,NONE,,HDFS,,"A,Billington;M,Chen;"
37617,105,NONE,,,EXCELLENT,True,NONE,,HDFS,,"A,Billington;F,Zhang;"
37618,105,3.82,billington,a,EXCELLENT,False,NONE,,HDFS,,"A,Billington;"
74866,105,3.77,krishnaswamy,m,NONE,,NONE,,HDFS,,"M,Krishnaswamy;"
58270,105,3.47,hu,k,OUTSTANDING,True,NONE,,HDFS,,"K,Hu;"
73329,108,3.88,hurth,e,OUTSTANDING,False,NONE,,HDFS,,"E,Hurth;"
69912,120,NONE,,,EXCELLENT,True,NONE,,HDFS,,"T,Adeniba;I,Hulette;"
69913,120,NONE,,,EXCELLENT,True,NONE,,HDFS,,"T,Adeniba;I,Hulette;"
69914,120,NONE,,,EXCELLENT,True,NONE,,HDFS,,"I,Hulette;O,Skaff;"
73055,120,NONE,,,EXCELLENT,True,NONE,,HDFS,,"I,Hulette;O,Skaff;"
69915,120,3.43,hulette,i,NONE,,NONE,,HDFS,,"I,Hulette;"
55712,140,NONE,,,NONE,,NONE,,HDFS,,"M,Khan;A,Rijo Sanchez;"
55716,140,NONE,,,NONE,,NONE,,HDFS,,"M,Khan;A,Rijo Sanchez;"
55718,140,NONE,,,NONE,,NONE,,HDFS,,"A,Gonzalez;M,Khan;"
55720,140,NONE,,,NONE,,NONE,,HDFS,,"A,Gonzalez;M,Khan;"
55714,140,NONE,,,NONE,,NONE,,HDFS,,"M,Khan;"
63938,143,NONE,,,NONE,,NONE,,HDFS,,"N,Mazumdar;"
30319,199,NONE,,,NONE,,NONE,,HDFS,,"K,Patton;"
49967,199,NONE,,,NONE,,NONE,,HDFS,,"L,Yao;"
71360,199,NONE,,,NONE,,NONE,,HDFS,,"L,Yao;"
57751,199,NONE,,,NONE,,NONE,,HDFS,,"L,Yao;"
19304,199,NONE,,,NONE,,NONE,,HDFS,,"L,Yao;"
59754,199,NONE,,,NONE,,NONE,,HDFS,,"K,Patton;"
48119,199,NONE,,,NONE,,NONE,,HDFS,,"L,Yao;"
64401,199,NONE,,,NONE,,NONE,,HDFS,,"L,Yao;"
19307,199,NONE,,,NONE,,NONE,,HDFS,,"L,Yao;"
19312,199,NONE,,,NONE,,NONE,,HDFS,,"L,Yao;"
38775,208,3.9,hurth,e,OUTSTANDING,False,NONE,,HDFS,,"E,Hurth;"
53614,220,3.74,kramer,k,NONE,,NONE,,HDFS,,"N,Duran;K,Kramer;"
64422,221,NONE,,,NONE,,NONE,,HDFS,,"D,Chih;"
77103,221,NONE,,,NONE,,NONE,,HDFS,,"A,Balgopal;"
38776,225,3.7,ogolsky,b,EXCELLENT,False,NONE,,HDFS,,"G,El Kawas;B,Ogolsky;"
65402,263,NONE,,,NONE,,NONE,,HDFS,,"M,Stodolska;"
46524,290,3.41,choi,h,OUTSTANDING,True,NONE,,HDFS,,"H,Choi;G,Kim;E,Li;"
10333,294,NONE,,,NONE,,NONE,,HDFS,,
10336,295,NONE,,,NONE,,NONE,,HDFS,,
49014,301,3.98,yao,l,NONE,,NONE,,HDFS,,"I,Wang;L,Yao;"
73741,310,3.79,mitchell,e,OUTSTANDING,False,NONE,,HDFS,,"C,Alexander;E,Mitchell;"
76903,320,3.95,carter,m,OUTSTANDING,True,NONE,,HDFS,,"M,Carter;"
76902,330,3.8,lleras,c,EXCELLENT,False,NONE,,HDFS,,"C,Lleras;"
38496,340,3.74,rivas-koehl,m,OUTSTANDING,False,NONE,,HDFS,,"M,Rivas-Koehl;"
79718,350,NONE,,,NONE,,NONE,,HDFS,,"H,Kye;L,Yao;"
79719,350,NONE,,,NONE,,NONE,,HDFS,,"H,Kye;L,Yao;"
79720,350,NONE,,,NONE,,NONE,,HDFS,,"H,Kye;L,Yao;"
79721,350,NONE,,,NONE,,NONE,,HDFS,,"H,Kye;L,Yao;"
79722,350,NONE,,,NONE,,NONE,,HDFS,,"H,Kye;L,Yao;"
79723,350,NONE,,,NONE,,NONE,,HDFS,,"H,Kye;L,Yao;"
58076,379,NONE,,,OUTSTANDING,False,NONE,,HDFS,,"J,Vipond;"
64368,379,NONE,,,OUTSTANDING,False,NONE,,HDFS,,"J,Vipond;"
77362,398,NONE,,,NONE,,NONE,,HDFS,,"K,Patton;"
73457,398,NONE,,,NONE,,NONE,,HDFS,,"K,Patton;"
32407,401,3.84,freeman bost,k,NONE,,NONE,,HDFS,,"K,Freeman Bost;"
66263,405,3.77,mitchell,e,OUTSTANDING,False,NONE,,HDFS,,"E,Mitchell;"
30326,408,3.66,hurth,e,OUTSTANDING,False,NONE,,HDFS,,"E,Hurth;"
54750,424,NONE,,,NONE,,NONE,,HDFS,,"B,Barnett;"
64992,424,NONE,,,NONE,,NONE,,HDFS,,"B,Barnett;"
32422,425,3.83,codamon,a,NONE,,NONE,,HDFS,,"A,Alicea;A,Codamon;"
10342,450,NONE,,,NONE,,NONE,,HDFS,,
61067,450,NONE,,,OUTSTANDING,False,NONE,,HDFS,,"E,Mitchell;"
79940,455,NONE,,,NONE,,NONE,,HDFS,,"A,Shockley;"
59882,494,NONE,,,NONE,,NONE,,HDFS,,"J,Dariotis;"
49706,500,NONE,,,EXCELLENT,False,NONE,,HDFS,,"R,Oswald;"
79736,500,NONE,,,OUTSTANDING,False,NONE,,HDFS,,"E,Mitchell;"
30329,501,NONE,,,NONE,,NONE,,HDFS,,"R,Larson;"
61069,528,NONE,,,NONE,,NONE,,HDFS,,"K,Tu;"
77546,581,NONE,,,NONE,,NONE,,HDFS,,"J,Dariotis;"
66252,590,NONE,,,NONE,,NONE,,HDFS,,"K,Tu;"
66257,595,NONE,,,NONE,,NONE,,HDFS,,
10345,596,NONE,,,NONE,,NONE,,HDFS,,
71375,597,NONE,,,EXCELLENT,False,NONE,,HDFS,,"J,Kanter;"
66258,598,NONE,,,NONE,,NONE,,HDFS,,
66259,599,NONE,,,NONE,,NONE,,HDFS,,
32431,201,NONE,,,NONE,,NONE,,HEBR,,"H,Sagiv Schiamama;"
39803,403,NONE,,,NONE,,NONE,,HEBR,,"H,Sagiv Schiamama;"
30333,403,NONE,,,NONE,,NONE,,HEBR,,"H,Sagiv Schiamama;"
39804,405,NONE,,,NONE,,NONE,,HEBR,,"H,Sagiv Schiamama;"
55493,100,3.22,hong,h,EXCELLENT,True,NONE,,HIST,,"J,Brennan;H,Hong;"
55495,100,3.72,sagonda,v,NONE,,NONE,,HIST,,"J,Brennan;V,Sagonda;"
55496,100,3.59,hong,h,EXCELLENT,True,NONE,,HIST,,"J,Brennan;H,Hong;"
55499,100,NONE,,,NONE,,NONE,,HIST,,"J,Brennan;S,Khudzik;"
55500,100,3.48,sagonda,v,NONE,,NONE,,HIST,,"J,Brennan;V,Sagonda;"
55502,100,3.29,hong,h,EXCELLENT,True,NONE,,HIST,,"J,Brennan;H,Hong;"
67151,100,3.12,khudzik,s,NONE,,NONE,,HIST,,"J,Brennan;S,Khudzik;"
67152,100,3.62,sagonda,v,NONE,,NONE,,HIST,,"J,Brennan;V,Sagonda;"
71407,100,3.21,khudzik,s,NONE,,NONE,,HIST,,"J,Brennan;S,Khudzik;"
30338,100,NONE,,,NONE,,NONE,,HIST,,"J,Brennan;"
71560,103,3.67,eberhardt,g,EXCELLENT,True,NONE,,HIST,,"G,Eberhardt;D,Sepkoski;"
71561,103,3.41,froiland,s,OUTSTANDING,True,NONE,,HIST,,"S,Froiland;D,Sepkoski;"
71562,103,3.86,vucicevic,d,NONE,,NONE,,HIST,,"D,Sepkoski;D,Vucicevic;"
73080,103,3.4,froiland,s,OUTSTANDING,True,NONE,,HIST,,"S,Froiland;D,Sepkoski;"
73081,103,NONE,,,NONE,,NONE,,HIST,,"D,Sepkoski;D,Vucicevic;"
73082,103,NONE,,,EXCELLENT,True,NONE,,HIST,,"G,Eberhardt;D,Sepkoski;"
76795,103,3.88,eberhardt,g,EXCELLENT,True,NONE,,HIST,,"G,Eberhardt;D,Sepkoski;"
76796,103,3.62,froiland,s,OUTSTANDING,True,NONE,,HIST,,"S,Froiland;D,Sepkoski;"
76797,103,3.8,vucicevic,d,NONE,,NONE,,HIST,,"D,Sepkoski;D,Vucicevic;"
71559,103,NONE,,,NONE,,NONE,,HIST,,"D,Sepkoski;"
72870,104,3.53,alli,g,NONE,,NONE,,HIST,,"G,Alli;M,Hertzman;"
72871,104,3.54,lawton,b,EXCELLENT,True,NONE,,HIST,,"M,Hertzman;B,Lawton;"
72872,104,3.61,alli,g,NONE,,NONE,,HIST,,"G,Alli;M,Hertzman;"
73083,104,3.83,wallis,b,NONE,,NONE,,HIST,,"M,Hertzman;B,Wallis;"
73084,104,3.56,lawton,b,EXCELLENT,True,NONE,,HIST,,"M,Hertzman;B,Lawton;"
73085,104,3.75,wallis,b,NONE,,NONE,,HIST,,"M,Hertzman;B,Wallis;"
73999,104,3.73,lawton,b,EXCELLENT,True,NONE,,HIST,,"M,Hertzman;B,Lawton;"
74000,104,3.62,alli,g,NONE,,NONE,,HIST,,"G,Alli;M,Hertzman;"
74001,104,3.52,thomas,a,OUTSTANDING,True,NONE,,HIST,,"M,Hertzman;A,Thomas;"
78194,104,3.61,warner,s,NONE,,NONE,,HIST,,"M,Hertzman;S,Warner;"
78195,104,3.58,warner,s,NONE,,NONE,,HIST,,"M,Hertzman;S,Warner;"
78196,104,3.45,warner,s,NONE,,NONE,,HIST,,"M,Hertzman;S,Warner;"
79604,104,3.71,wallis,b,NONE,,NONE,,HIST,,"M,Hertzman;B,Wallis;"
79605,104,3.42,thomas,a,OUTSTANDING,True,NONE,,HIST,,"M,Hertzman;A,Thomas;"
79606,104,3.48,thomas,a,OUTSTANDING,True,NONE,,HIST,,"M,Hertzman;A,Thomas;"
72869,104,NONE,,,NONE,,NONE,,HIST,,"M,Hertzman;"
58753,106,3.89,duarte zappelin,t,NONE,,NONE,,HIST,,"T,Duarte Zappelini;"
72867,111,3.7,nobili,m,NONE,,NONE,,HIST,,"M,Nobili;"
34313,120,3.65,li,h,EXCELLENT,True,NONE,,HIST,,"H,Li;Y,Pu;"
34314,120,3.39,li,h,EXCELLENT,True,NONE,,HIST,,"H,Li;Y,Pu;"
34315,120,3.76,stetsuk,a,NONE,,NONE,,HIST,,"Y,Pu;A,Stetsuk;"
34316,120,3.49,stetsuk,a,NONE,,NONE,,HIST,,"Y,Pu;A,Stetsuk;"
34317,120,3.81,li,h,EXCELLENT,True,NONE,,HIST,,"H,Li;Y,Pu;"
34318,120,NONE,,,NONE,,NONE,,HIST,,"Y,Pu;A,Stetsuk;"
34319,120,NONE,,,NONE,,NONE,,HIST,,"Y,Pu;"
34311,130,3.95,baul,d,NONE,,NONE,,HIST,,"D,Baul;"
54372,168,NONE,,,NONE,,NONE,,HIST,,"E,Rosenblatt;"
32479,170,NONE,,,NONE,,NONE,,HIST,,"I,Asaka;L,Vostriakova;"
32481,170,NONE,,,EXCELLENT,True,NONE,,HIST,,"I,Asaka;D,Rodriguez;"
45776,170,NONE,,,NONE,,NONE,,HIST,,"I,Asaka;L,Vostriakova;"
45777,170,NONE,,,EXCELLENT,True,NONE,,HIST,,"I,Asaka;D,Rodriguez;"
32483,170,NONE,,,NONE,,NONE,,HIST,,"I,Asaka;"
34103,171,NONE,,,NONE,,NONE,,HIST,,"I,Asaka;G,Kumasenu;"
34111,171,3.68,kumasenu,g,NONE,,NONE,,HIST,,"I,Asaka;G,Kumasenu;"
34115,171,3.84,lan,y,NONE,,NONE,,HIST,,"I,Asaka;Y,Lan;"
34118,171,3.53,lan,y,NONE,,NONE,,HIST,,"I,Asaka;Y,Lan;"
34122,171,3.62,lan,y,NONE,,NONE,,HIST,,"I,Asaka;Y,Lan;"
34126,171,NONE,,,NONE,,NONE,,HIST,,"I,Asaka;G,Kumasenu;"
34181,171,NONE,,,NONE,,NONE,,HIST,,"I,Asaka;"
47706,174,NONE,,,NONE,,NONE,,HIST,,"S,Cha-Jua;"
